# n_glb= 10000 vel_ave= 0.05 dens= 10000 sigma= 0.002 t_coll= 1 t_end= 12 t_recover= 2 dt= 0.002
|time_sys = 0 |n_infected = 10
|time_sys = 0.002 |n_infected = 10 |n_removed = 0 |other = 9990 |
|time_sys = 5.11599999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.11799999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.11999999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.12199999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.12399999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.12599999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.12799999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.12999999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.13199999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.13399999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.13599999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.13799999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.13999999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.14199999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.14399999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.14599999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.14799999999966 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.14999999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.15199999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.15399999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.15599999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.15799999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.15999999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.16199999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.16399999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.16599999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.16799999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.16999999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.17199999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.17399999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.17599999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.17799999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.17999999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.18199999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.18399999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.18599999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.18799999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.18999999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.19199999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.19399999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.19599999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.19799999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.19999999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.20199999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.20399999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.20599999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.20799999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.20999999999965 |n_infected = 32 |n_removed = 54 |other = 9914 |
|time_sys = 5.21199999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.21399999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.21599999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.21799999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.21999999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.22199999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.22399999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.22599999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.22799999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.22999999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.23199999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.23399999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.23599999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.23799999999965 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.23999999999964 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.24199999999964 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.24399999999964 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.24599999999964 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.24799999999964 |n_infected = 31 |n_removed = 55 |other = 9914 |
|time_sys = 5.24999999999964 |n_infected = 32 |n_removed = 55 |other = 9913 |
|time_sys = 5.25199999999964 |n_infected = 32 |n_removed = 55 |other = 9913 |
|time_sys = 5.25399999999964 |n_infected = 32 |n_removed = 55 |other = 9913 |
|time_sys = 5.25599999999964 |n_infected = 32 |n_removed = 55 |other = 9913 |
|time_sys = 5.25799999999964 |n_infected = 32 |n_removed = 55 |other = 9913 |
|time_sys = 5.25999999999964 |n_infected = 32 |n_removed = 55 |other = 9913 |
|time_sys = 5.26199999999964 |n_infected = 33 |n_removed = 55 |other = 9912 |
|time_sys = 5.26399999999964 |n_infected = 33 |n_removed = 55 |other = 9912 |
|time_sys = 5.26599999999964 |n_infected = 33 |n_removed = 55 |other = 9912 |
|time_sys = 5.26799999999964 |n_infected = 34 |n_removed = 55 |other = 9911 |
|time_sys = 5.26999999999964 |n_infected = 34 |n_removed = 55 |other = 9911 |
|time_sys = 5.27199999999964 |n_infected = 34 |n_removed = 55 |other = 9911 |
|time_sys = 5.27399999999964 |n_infected = 34 |n_removed = 55 |other = 9911 |
|time_sys = 5.27599999999964 |n_infected = 34 |n_removed = 55 |other = 9911 |
|time_sys = 5.27799999999964 |n_infected = 33 |n_removed = 56 |other = 9911 |
|time_sys = 5.27999999999964 |n_infected = 33 |n_removed = 56 |other = 9911 |
|time_sys = 5.28199999999964 |n_infected = 33 |n_removed = 56 |other = 9911 |
|time_sys = 5.28399999999964 |n_infected = 33 |n_removed = 56 |other = 9911 |
|time_sys = 5.28599999999964 |n_infected = 33 |n_removed = 57 |other = 9910 |
|time_sys = 5.28799999999964 |n_infected = 33 |n_removed = 57 |other = 9910 |
|time_sys = 5.28999999999964 |n_infected = 33 |n_removed = 57 |other = 9910 |
|time_sys = 5.29199999999964 |n_infected = 33 |n_removed = 57 |other = 9910 |
|time_sys = 5.29399999999964 |n_infected = 33 |n_removed = 57 |other = 9910 |
|time_sys = 5.29599999999964 |n_infected = 33 |n_removed = 57 |other = 9910 |
|time_sys = 5.29799999999964 |n_infected = 33 |n_removed = 57 |other = 9910 |
|time_sys = 5.29999999999964 |n_infected = 33 |n_removed = 57 |other = 9910 |
|time_sys = 5.30199999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.30399999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.30599999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.30799999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.30999999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.31199999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.31399999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.31599999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.31799999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.31999999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.32199999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.32399999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.32599999999964 |n_infected = 32 |n_removed = 58 |other = 9910 |
|time_sys = 5.32799999999964 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.32999999999964 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.33199999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.33399999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.33599999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.33799999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.33999999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.34199999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.34399999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.34599999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.34799999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.34999999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.35199999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.35399999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.35599999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.35799999999963 |n_infected = 33 |n_removed = 58 |other = 9909 |
|time_sys = 5.35999999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.36199999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.36399999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.36599999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.36799999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.36999999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.37199999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.37399999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.37599999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.37799999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.37999999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.38199999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.38399999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.38599999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.38799999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.38999999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.39199999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.39399999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.39599999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.39799999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.39999999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.40199999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.40399999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.40599999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.40799999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.40999999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.41199999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.41399999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.41599999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.41799999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.41999999999963 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.42199999999962 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.42399999999962 |n_infected = 34 |n_removed = 58 |other = 9908 |
|time_sys = 5.42599999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.42799999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.42999999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.43199999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.43399999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.43599999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.43799999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.43999999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.44199999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.44399999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.44599999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.44799999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.44999999999962 |n_infected = 34 |n_removed = 59 |other = 9907 |
|time_sys = 5.45199999999962 |n_infected = 33 |n_removed = 60 |other = 9907 |
|time_sys = 5.45399999999962 |n_infected = 33 |n_removed = 60 |other = 9907 |
|time_sys = 5.45599999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.45799999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.45999999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.46199999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.46399999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.46599999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.46799999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.46999999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.47199999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.47399999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.47599999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.47799999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.47999999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.48199999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.48399999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.48599999999962 |n_infected = 34 |n_removed = 60 |other = 9906 |
|time_sys = 5.48799999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.48999999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.49199999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.49399999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.49599999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.49799999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.49999999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.50199999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.50399999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.50599999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.50799999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.50999999999962 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.51199999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.51399999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.51599999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.51799999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.51999999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.52199999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.52399999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.52599999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.52799999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.52999999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.53199999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.53399999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.53599999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.53799999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.53999999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.54199999999961 |n_infected = 35 |n_removed = 60 |other = 9905 |
|time_sys = 5.54399999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.54599999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.54799999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.54999999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.55199999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.55399999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.55599999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.55799999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.55999999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.56199999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.56399999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.56599999999961 |n_infected = 34 |n_removed = 61 |other = 9905 |
|time_sys = 5.56799999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.56999999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.57199999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.57399999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.57599999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.57799999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.57999999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.58199999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.58399999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.58599999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.58799999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.58999999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.59199999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.59399999999961 |n_infected = 33 |n_removed = 62 |other = 9905 |
|time_sys = 5.59599999999961 |n_infected = 32 |n_removed = 63 |other = 9905 |
|time_sys = 5.59799999999961 |n_infected = 32 |n_removed = 63 |other = 9905 |
|time_sys = 5.59999999999961 |n_infected = 32 |n_removed = 63 |other = 9905 |
|time_sys = 5.60199999999961 |n_infected = 32 |n_removed = 63 |other = 9905 |
|time_sys = 5.6039999999996 |n_infected = 32 |n_removed = 63 |other = 9905 |
|time_sys = 5.6059999999996 |n_infected = 32 |n_removed = 63 |other = 9905 |
|time_sys = 5.6079999999996 |n_infected = 31 |n_removed = 64 |other = 9905 |
|time_sys = 5.6099999999996 |n_infected = 31 |n_removed = 64 |other = 9905 |
|time_sys = 5.6119999999996 |n_infected = 31 |n_removed = 64 |other = 9905 |
|time_sys = 5.6139999999996 |n_infected = 31 |n_removed = 64 |other = 9905 |
|time_sys = 5.6159999999996 |n_infected = 31 |n_removed = 64 |other = 9905 |
|time_sys = 5.6179999999996 |n_infected = 31 |n_removed = 64 |other = 9905 |
|time_sys = 5.6199999999996 |n_infected = 31 |n_removed = 64 |other = 9905 |
|time_sys = 5.6219999999996 |n_infected = 31 |n_removed = 64 |other = 9905 |
|time_sys = 5.6239999999996 |n_infected = 31 |n_removed = 64 |other = 9905 |
|time_sys = 5.6259999999996 |n_infected = 32 |n_removed = 64 |other = 9904 |
|time_sys = 5.6279999999996 |n_infected = 32 |n_removed = 64 |other = 9904 |
|time_sys = 5.6299999999996 |n_infected = 32 |n_removed = 64 |other = 9904 |
|time_sys = 5.6319999999996 |n_infected = 32 |n_removed = 64 |other = 9904 |
|time_sys = 5.6339999999996 |n_infected = 32 |n_removed = 64 |other = 9904 |
|time_sys = 5.6359999999996 |n_infected = 31 |n_removed = 65 |other = 9904 |
|time_sys = 5.6379999999996 |n_infected = 31 |n_removed = 65 |other = 9904 |
|time_sys = 5.6399999999996 |n_infected = 31 |n_removed = 65 |other = 9904 |
|time_sys = 5.6419999999996 |n_infected = 31 |n_removed = 65 |other = 9904 |
|time_sys = 5.6439999999996 |n_infected = 31 |n_removed = 65 |other = 9904 |
|time_sys = 5.6459999999996 |n_infected = 31 |n_removed = 65 |other = 9904 |
|time_sys = 5.6479999999996 |n_infected = 31 |n_removed = 65 |other = 9904 |
|time_sys = 5.6499999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6519999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6539999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6559999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6579999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6599999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6619999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6639999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6659999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6679999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6699999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6719999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6739999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6759999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6779999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6799999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6819999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6839999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6859999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6879999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6899999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.6919999999996 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.69399999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.69599999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.69799999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.69999999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.70199999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.70399999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.70599999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.70799999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.70999999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.71199999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.71399999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.71599999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.71799999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.71999999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.72199999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.72399999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.72599999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.72799999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.72999999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.73199999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.73399999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.73599999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.73799999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.73999999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.74199999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.74399999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.74599999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.74799999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.74999999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.75199999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.75399999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.75599999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.75799999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.75999999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.76199999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.76399999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.76599999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.76799999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.76999999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.77199999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
|time_sys = 5.77399999999959 |n_infected = 30 |n_removed = 66 |other = 9904 |
