# n_glb= 10000 vel_ave= 0.05 dens= 10000 sigma= 0.002 t_coll= 1 t_end= 12 t_recover= 4 dt= 0.002
|time_sys = 0 |n_infected = 10
|time_sys = 0.002 |n_infected = 10 |n_removed = 0 |other = 9990 |
|time_sys = 7.26599999999942 |n_infected = 2915 |n_removed = 156 |other = 6929 |
|time_sys = 7.26799999999942 |n_infected = 2917 |n_removed = 156 |other = 6927 |
|time_sys = 7.26999999999942 |n_infected = 2920 |n_removed = 156 |other = 6924 |
|time_sys = 7.27199999999942 |n_infected = 2924 |n_removed = 157 |other = 6919 |
|time_sys = 7.27399999999942 |n_infected = 2929 |n_removed = 157 |other = 6914 |
|time_sys = 7.27599999999942 |n_infected = 2929 |n_removed = 158 |other = 6913 |
|time_sys = 7.27799999999942 |n_infected = 2937 |n_removed = 159 |other = 6904 |
|time_sys = 7.27999999999942 |n_infected = 2942 |n_removed = 159 |other = 6899 |
|time_sys = 7.28199999999942 |n_infected = 2942 |n_removed = 161 |other = 6897 |
|time_sys = 7.28399999999942 |n_infected = 2942 |n_removed = 161 |other = 6897 |
|time_sys = 7.28599999999942 |n_infected = 2942 |n_removed = 164 |other = 6894 |
|time_sys = 7.28799999999942 |n_infected = 2946 |n_removed = 164 |other = 6890 |
|time_sys = 7.28999999999942 |n_infected = 2948 |n_removed = 164 |other = 6888 |
|time_sys = 7.29199999999942 |n_infected = 2950 |n_removed = 164 |other = 6886 |
|time_sys = 7.29399999999942 |n_infected = 2950 |n_removed = 165 |other = 6885 |
|time_sys = 7.29599999999942 |n_infected = 2951 |n_removed = 165 |other = 6884 |
|time_sys = 7.29799999999942 |n_infected = 2956 |n_removed = 165 |other = 6879 |
|time_sys = 7.29999999999942 |n_infected = 2962 |n_removed = 165 |other = 6873 |
|time_sys = 7.30199999999942 |n_infected = 2963 |n_removed = 165 |other = 6872 |
|time_sys = 7.30399999999942 |n_infected = 2971 |n_removed = 165 |other = 6864 |
|time_sys = 7.30599999999942 |n_infected = 2974 |n_removed = 166 |other = 6860 |
|time_sys = 7.30799999999942 |n_infected = 2978 |n_removed = 166 |other = 6856 |
|time_sys = 7.30999999999942 |n_infected = 2980 |n_removed = 166 |other = 6854 |
|time_sys = 7.31199999999942 |n_infected = 2984 |n_removed = 166 |other = 6850 |
|time_sys = 7.31399999999942 |n_infected = 2985 |n_removed = 166 |other = 6849 |
|time_sys = 7.31599999999942 |n_infected = 2986 |n_removed = 167 |other = 6847 |
|time_sys = 7.31799999999942 |n_infected = 2993 |n_removed = 167 |other = 6840 |
|time_sys = 7.31999999999942 |n_infected = 2997 |n_removed = 167 |other = 6836 |
|time_sys = 7.32199999999942 |n_infected = 2998 |n_removed = 167 |other = 6835 |
|time_sys = 7.32399999999942 |n_infected = 3001 |n_removed = 168 |other = 6831 |
|time_sys = 7.32599999999942 |n_infected = 3002 |n_removed = 168 |other = 6830 |
|time_sys = 7.32799999999941 |n_infected = 3005 |n_removed = 168 |other = 6827 |
|time_sys = 7.32999999999941 |n_infected = 3005 |n_removed = 170 |other = 6825 |
|time_sys = 7.33199999999941 |n_infected = 3006 |n_removed = 172 |other = 6822 |
|time_sys = 7.33399999999941 |n_infected = 3013 |n_removed = 172 |other = 6815 |
|time_sys = 7.33599999999941 |n_infected = 3018 |n_removed = 172 |other = 6810 |
|time_sys = 7.33799999999941 |n_infected = 3021 |n_removed = 173 |other = 6806 |
|time_sys = 7.33999999999941 |n_infected = 3023 |n_removed = 173 |other = 6804 |
|time_sys = 7.34199999999941 |n_infected = 3025 |n_removed = 173 |other = 6802 |
|time_sys = 7.34399999999941 |n_infected = 3027 |n_removed = 174 |other = 6799 |
|time_sys = 7.34599999999941 |n_infected = 3031 |n_removed = 174 |other = 6795 |
|time_sys = 7.34799999999941 |n_infected = 3032 |n_removed = 174 |other = 6794 |
|time_sys = 7.34999999999941 |n_infected = 3035 |n_removed = 174 |other = 6791 |
|time_sys = 7.35199999999941 |n_infected = 3039 |n_removed = 174 |other = 6787 |
|time_sys = 7.35399999999941 |n_infected = 3047 |n_removed = 174 |other = 6779 |
|time_sys = 7.35599999999941 |n_infected = 3050 |n_removed = 174 |other = 6776 |
|time_sys = 7.35799999999941 |n_infected = 3053 |n_removed = 174 |other = 6773 |
|time_sys = 7.35999999999941 |n_infected = 3055 |n_removed = 176 |other = 6769 |
|time_sys = 7.36199999999941 |n_infected = 3056 |n_removed = 176 |other = 6768 |
|time_sys = 7.36399999999941 |n_infected = 3055 |n_removed = 178 |other = 6767 |
|time_sys = 7.36599999999941 |n_infected = 3057 |n_removed = 178 |other = 6765 |
|time_sys = 7.36799999999941 |n_infected = 3060 |n_removed = 178 |other = 6762 |
|time_sys = 7.36999999999941 |n_infected = 3063 |n_removed = 178 |other = 6759 |
|time_sys = 7.37199999999941 |n_infected = 3068 |n_removed = 178 |other = 6754 |
|time_sys = 7.37399999999941 |n_infected = 3071 |n_removed = 179 |other = 6750 |
|time_sys = 7.37599999999941 |n_infected = 3077 |n_removed = 179 |other = 6744 |
|time_sys = 7.37799999999941 |n_infected = 3078 |n_removed = 179 |other = 6743 |
|time_sys = 7.37999999999941 |n_infected = 3079 |n_removed = 181 |other = 6740 |
|time_sys = 7.38199999999941 |n_infected = 3083 |n_removed = 181 |other = 6736 |
|time_sys = 7.38399999999941 |n_infected = 3085 |n_removed = 183 |other = 6732 |
|time_sys = 7.38599999999941 |n_infected = 3086 |n_removed = 183 |other = 6731 |
|time_sys = 7.38799999999941 |n_infected = 3089 |n_removed = 184 |other = 6727 |
|time_sys = 7.38999999999941 |n_infected = 3093 |n_removed = 184 |other = 6723 |
|time_sys = 7.39199999999941 |n_infected = 3095 |n_removed = 185 |other = 6720 |
|time_sys = 7.39399999999941 |n_infected = 3095 |n_removed = 185 |other = 6720 |
|time_sys = 7.39599999999941 |n_infected = 3096 |n_removed = 186 |other = 6718 |
|time_sys = 7.39799999999941 |n_infected = 3099 |n_removed = 188 |other = 6713 |
|time_sys = 7.39999999999941 |n_infected = 3100 |n_removed = 190 |other = 6710 |
|time_sys = 7.40199999999941 |n_infected = 3104 |n_removed = 191 |other = 6705 |
|time_sys = 7.40399999999941 |n_infected = 3108 |n_removed = 191 |other = 6701 |
|time_sys = 7.40599999999941 |n_infected = 3111 |n_removed = 192 |other = 6697 |
|time_sys = 7.40799999999941 |n_infected = 3114 |n_removed = 192 |other = 6694 |
|time_sys = 7.40999999999941 |n_infected = 3117 |n_removed = 192 |other = 6691 |
|time_sys = 7.41199999999941 |n_infected = 3121 |n_removed = 193 |other = 6686 |
|time_sys = 7.41399999999941 |n_infected = 3124 |n_removed = 193 |other = 6683 |
|time_sys = 7.41599999999941 |n_infected = 3127 |n_removed = 193 |other = 6680 |
|time_sys = 7.41799999999941 |n_infected = 3129 |n_removed = 194 |other = 6677 |
|time_sys = 7.4199999999994 |n_infected = 3130 |n_removed = 195 |other = 6675 |
|time_sys = 7.4219999999994 |n_infected = 3132 |n_removed = 195 |other = 6673 |
|time_sys = 7.4239999999994 |n_infected = 3135 |n_removed = 195 |other = 6670 |
|time_sys = 7.4259999999994 |n_infected = 3137 |n_removed = 195 |other = 6668 |
|time_sys = 7.4279999999994 |n_infected = 3139 |n_removed = 195 |other = 6666 |
|time_sys = 7.4299999999994 |n_infected = 3142 |n_removed = 196 |other = 6662 |
|time_sys = 7.4319999999994 |n_infected = 3142 |n_removed = 197 |other = 6661 |
|time_sys = 7.4339999999994 |n_infected = 3143 |n_removed = 197 |other = 6660 |
|time_sys = 7.4359999999994 |n_infected = 3144 |n_removed = 197 |other = 6659 |
|time_sys = 7.4379999999994 |n_infected = 3147 |n_removed = 197 |other = 6656 |
|time_sys = 7.4399999999994 |n_infected = 3152 |n_removed = 198 |other = 6650 |
|time_sys = 7.4419999999994 |n_infected = 3156 |n_removed = 199 |other = 6645 |
|time_sys = 7.4439999999994 |n_infected = 3159 |n_removed = 199 |other = 6642 |
|time_sys = 7.4459999999994 |n_infected = 3160 |n_removed = 199 |other = 6641 |
|time_sys = 7.4479999999994 |n_infected = 3164 |n_removed = 199 |other = 6637 |
|time_sys = 7.4499999999994 |n_infected = 3169 |n_removed = 199 |other = 6632 |
|time_sys = 7.4519999999994 |n_infected = 3172 |n_removed = 199 |other = 6629 |
|time_sys = 7.4539999999994 |n_infected = 3170 |n_removed = 201 |other = 6629 |
|time_sys = 7.4559999999994 |n_infected = 3172 |n_removed = 201 |other = 6627 |
|time_sys = 7.4579999999994 |n_infected = 3175 |n_removed = 201 |other = 6624 |
|time_sys = 7.4599999999994 |n_infected = 3179 |n_removed = 201 |other = 6620 |
|time_sys = 7.4619999999994 |n_infected = 3184 |n_removed = 201 |other = 6615 |
|time_sys = 7.4639999999994 |n_infected = 3185 |n_removed = 202 |other = 6613 |
|time_sys = 7.4659999999994 |n_infected = 3188 |n_removed = 202 |other = 6610 |
|time_sys = 7.4679999999994 |n_infected = 3189 |n_removed = 202 |other = 6609 |
|time_sys = 7.4699999999994 |n_infected = 3194 |n_removed = 202 |other = 6604 |
|time_sys = 7.4719999999994 |n_infected = 3198 |n_removed = 202 |other = 6600 |
|time_sys = 7.4739999999994 |n_infected = 3202 |n_removed = 202 |other = 6596 |
|time_sys = 7.4759999999994 |n_infected = 3207 |n_removed = 202 |other = 6591 |
|time_sys = 7.4779999999994 |n_infected = 3210 |n_removed = 203 |other = 6587 |
|time_sys = 7.4799999999994 |n_infected = 3210 |n_removed = 203 |other = 6587 |
|time_sys = 7.4819999999994 |n_infected = 3213 |n_removed = 203 |other = 6584 |
|time_sys = 7.4839999999994 |n_infected = 3219 |n_removed = 203 |other = 6578 |
|time_sys = 7.4859999999994 |n_infected = 3220 |n_removed = 203 |other = 6577 |
|time_sys = 7.4879999999994 |n_infected = 3221 |n_removed = 203 |other = 6576 |
|time_sys = 7.4899999999994 |n_infected = 3223 |n_removed = 203 |other = 6574 |
|time_sys = 7.4919999999994 |n_infected = 3225 |n_removed = 203 |other = 6572 |
|time_sys = 7.4939999999994 |n_infected = 3227 |n_removed = 204 |other = 6569 |
|time_sys = 7.4959999999994 |n_infected = 3230 |n_removed = 205 |other = 6565 |
|time_sys = 7.4979999999994 |n_infected = 3233 |n_removed = 205 |other = 6562 |
|time_sys = 7.4999999999994 |n_infected = 3234 |n_removed = 205 |other = 6561 |
|time_sys = 7.5019999999994 |n_infected = 3237 |n_removed = 205 |other = 6558 |
|time_sys = 7.5039999999994 |n_infected = 3237 |n_removed = 205 |other = 6558 |
|time_sys = 7.5059999999994 |n_infected = 3240 |n_removed = 206 |other = 6554 |
|time_sys = 7.5079999999994 |n_infected = 3244 |n_removed = 207 |other = 6549 |
|time_sys = 7.50999999999939 |n_infected = 3248 |n_removed = 207 |other = 6545 |
|time_sys = 7.51199999999939 |n_infected = 3250 |n_removed = 207 |other = 6543 |
|time_sys = 7.51399999999939 |n_infected = 3251 |n_removed = 208 |other = 6541 |
|time_sys = 7.51599999999939 |n_infected = 3254 |n_removed = 208 |other = 6538 |
|time_sys = 7.51799999999939 |n_infected = 3257 |n_removed = 208 |other = 6535 |
|time_sys = 7.51999999999939 |n_infected = 3263 |n_removed = 208 |other = 6529 |
|time_sys = 7.52199999999939 |n_infected = 3265 |n_removed = 209 |other = 6526 |
|time_sys = 7.52399999999939 |n_infected = 3266 |n_removed = 210 |other = 6524 |
|time_sys = 7.52599999999939 |n_infected = 3271 |n_removed = 210 |other = 6519 |
|time_sys = 7.52799999999939 |n_infected = 3272 |n_removed = 210 |other = 6518 |
|time_sys = 7.52999999999939 |n_infected = 3276 |n_removed = 210 |other = 6514 |
|time_sys = 7.53199999999939 |n_infected = 3278 |n_removed = 210 |other = 6512 |
|time_sys = 7.53399999999939 |n_infected = 3283 |n_removed = 210 |other = 6507 |
|time_sys = 7.53599999999939 |n_infected = 3283 |n_removed = 211 |other = 6506 |
|time_sys = 7.53799999999939 |n_infected = 3288 |n_removed = 211 |other = 6501 |
|time_sys = 7.53999999999939 |n_infected = 3291 |n_removed = 211 |other = 6498 |
|time_sys = 7.54199999999939 |n_infected = 3293 |n_removed = 211 |other = 6496 |
|time_sys = 7.54399999999939 |n_infected = 3295 |n_removed = 211 |other = 6494 |
|time_sys = 7.54599999999939 |n_infected = 3296 |n_removed = 212 |other = 6492 |
|time_sys = 7.54799999999939 |n_infected = 3295 |n_removed = 213 |other = 6492 |
|time_sys = 7.54999999999939 |n_infected = 3294 |n_removed = 214 |other = 6492 |
|time_sys = 7.55199999999939 |n_infected = 3300 |n_removed = 214 |other = 6486 |
|time_sys = 7.55399999999939 |n_infected = 3305 |n_removed = 214 |other = 6481 |
|time_sys = 7.55599999999939 |n_infected = 3311 |n_removed = 214 |other = 6475 |
|time_sys = 7.55799999999939 |n_infected = 3312 |n_removed = 214 |other = 6474 |
|time_sys = 7.55999999999939 |n_infected = 3314 |n_removed = 214 |other = 6472 |
|time_sys = 7.56199999999939 |n_infected = 3315 |n_removed = 214 |other = 6471 |
|time_sys = 7.56399999999939 |n_infected = 3319 |n_removed = 214 |other = 6467 |
|time_sys = 7.56599999999939 |n_infected = 3325 |n_removed = 214 |other = 6461 |
|time_sys = 7.56799999999939 |n_infected = 3328 |n_removed = 214 |other = 6458 |
|time_sys = 7.56999999999939 |n_infected = 3328 |n_removed = 216 |other = 6456 |
|time_sys = 7.57199999999939 |n_infected = 3332 |n_removed = 216 |other = 6452 |
|time_sys = 7.57399999999939 |n_infected = 3336 |n_removed = 217 |other = 6447 |
|time_sys = 7.57599999999939 |n_infected = 3338 |n_removed = 218 |other = 6444 |
|time_sys = 7.57799999999939 |n_infected = 3343 |n_removed = 218 |other = 6439 |
|time_sys = 7.57999999999939 |n_infected = 3345 |n_removed = 219 |other = 6436 |
|time_sys = 7.58199999999939 |n_infected = 3349 |n_removed = 220 |other = 6431 |
|time_sys = 7.58399999999939 |n_infected = 3356 |n_removed = 221 |other = 6423 |
|time_sys = 7.58599999999939 |n_infected = 3360 |n_removed = 221 |other = 6419 |
|time_sys = 7.58799999999939 |n_infected = 3366 |n_removed = 221 |other = 6413 |
|time_sys = 7.58999999999939 |n_infected = 3370 |n_removed = 221 |other = 6409 |
|time_sys = 7.59199999999939 |n_infected = 3373 |n_removed = 221 |other = 6406 |
|time_sys = 7.59399999999939 |n_infected = 3377 |n_removed = 221 |other = 6402 |
|time_sys = 7.59599999999939 |n_infected = 3379 |n_removed = 221 |other = 6400 |
|time_sys = 7.59799999999939 |n_infected = 3379 |n_removed = 222 |other = 6399 |
|time_sys = 7.59999999999939 |n_infected = 3383 |n_removed = 222 |other = 6395 |
|time_sys = 7.60199999999938 |n_infected = 3385 |n_removed = 222 |other = 6393 |
|time_sys = 7.60399999999938 |n_infected = 3392 |n_removed = 222 |other = 6386 |
|time_sys = 7.60599999999938 |n_infected = 3393 |n_removed = 223 |other = 6384 |
|time_sys = 7.60799999999938 |n_infected = 3393 |n_removed = 224 |other = 6383 |
|time_sys = 7.60999999999938 |n_infected = 3398 |n_removed = 224 |other = 6378 |
|time_sys = 7.61199999999938 |n_infected = 3405 |n_removed = 224 |other = 6371 |
|time_sys = 7.61399999999938 |n_infected = 3405 |n_removed = 225 |other = 6370 |
|time_sys = 7.61599999999938 |n_infected = 3410 |n_removed = 225 |other = 6365 |
|time_sys = 7.61799999999938 |n_infected = 3414 |n_removed = 226 |other = 6360 |
|time_sys = 7.61999999999938 |n_infected = 3420 |n_removed = 226 |other = 6354 |
|time_sys = 7.62199999999938 |n_infected = 3423 |n_removed = 227 |other = 6350 |
|time_sys = 7.62399999999938 |n_infected = 3425 |n_removed = 227 |other = 6348 |
|time_sys = 7.62599999999938 |n_infected = 3427 |n_removed = 227 |other = 6346 |
|time_sys = 7.62799999999938 |n_infected = 3430 |n_removed = 228 |other = 6342 |
|time_sys = 7.62999999999938 |n_infected = 3432 |n_removed = 228 |other = 6340 |
|time_sys = 7.63199999999938 |n_infected = 3437 |n_removed = 228 |other = 6335 |
|time_sys = 7.63399999999938 |n_infected = 3442 |n_removed = 228 |other = 6330 |
|time_sys = 7.63599999999938 |n_infected = 3444 |n_removed = 229 |other = 6327 |
|time_sys = 7.63799999999938 |n_infected = 3450 |n_removed = 229 |other = 6321 |
|time_sys = 7.63999999999938 |n_infected = 3454 |n_removed = 229 |other = 6317 |
|time_sys = 7.64199999999938 |n_infected = 3457 |n_removed = 229 |other = 6314 |
|time_sys = 7.64399999999938 |n_infected = 3458 |n_removed = 229 |other = 6313 |
|time_sys = 7.64599999999938 |n_infected = 3461 |n_removed = 229 |other = 6310 |
|time_sys = 7.64799999999938 |n_infected = 3461 |n_removed = 229 |other = 6310 |
|time_sys = 7.64999999999938 |n_infected = 3465 |n_removed = 229 |other = 6306 |
|time_sys = 7.65199999999938 |n_infected = 3473 |n_removed = 229 |other = 6298 |
|time_sys = 7.65399999999938 |n_infected = 3473 |n_removed = 229 |other = 6298 |
|time_sys = 7.65599999999938 |n_infected = 3476 |n_removed = 229 |other = 6295 |
|time_sys = 7.65799999999938 |n_infected = 3475 |n_removed = 230 |other = 6295 |
|time_sys = 7.65999999999938 |n_infected = 3479 |n_removed = 230 |other = 6291 |
|time_sys = 7.66199999999938 |n_infected = 3482 |n_removed = 230 |other = 6288 |
|time_sys = 7.66399999999938 |n_infected = 3486 |n_removed = 230 |other = 6284 |
|time_sys = 7.66599999999938 |n_infected = 3490 |n_removed = 230 |other = 6280 |
|time_sys = 7.66799999999938 |n_infected = 3495 |n_removed = 231 |other = 6274 |
|time_sys = 7.66999999999938 |n_infected = 3496 |n_removed = 232 |other = 6272 |
|time_sys = 7.67199999999938 |n_infected = 3497 |n_removed = 232 |other = 6271 |
|time_sys = 7.67399999999938 |n_infected = 3499 |n_removed = 233 |other = 6268 |
|time_sys = 7.67599999999938 |n_infected = 3499 |n_removed = 233 |other = 6268 |
|time_sys = 7.67799999999938 |n_infected = 3500 |n_removed = 233 |other = 6267 |
|time_sys = 7.67999999999938 |n_infected = 3499 |n_removed = 234 |other = 6267 |
|time_sys = 7.68199999999938 |n_infected = 3503 |n_removed = 234 |other = 6263 |
|time_sys = 7.68399999999938 |n_infected = 3506 |n_removed = 234 |other = 6260 |
|time_sys = 7.68599999999938 |n_infected = 3508 |n_removed = 234 |other = 6258 |
|time_sys = 7.68799999999938 |n_infected = 3512 |n_removed = 234 |other = 6254 |
|time_sys = 7.68999999999938 |n_infected = 3513 |n_removed = 235 |other = 6252 |
|time_sys = 7.69199999999937 |n_infected = 3518 |n_removed = 235 |other = 6247 |
|time_sys = 7.69399999999937 |n_infected = 3520 |n_removed = 235 |other = 6245 |
|time_sys = 7.69599999999937 |n_infected = 3523 |n_removed = 235 |other = 6242 |
|time_sys = 7.69799999999937 |n_infected = 3527 |n_removed = 235 |other = 6238 |
|time_sys = 7.69999999999937 |n_infected = 3529 |n_removed = 236 |other = 6235 |
|time_sys = 7.70199999999937 |n_infected = 3535 |n_removed = 237 |other = 6228 |
|time_sys = 7.70399999999937 |n_infected = 3540 |n_removed = 237 |other = 6223 |
|time_sys = 7.70599999999937 |n_infected = 3546 |n_removed = 237 |other = 6217 |
|time_sys = 7.70799999999937 |n_infected = 3549 |n_removed = 238 |other = 6213 |
|time_sys = 7.70999999999937 |n_infected = 3552 |n_removed = 239 |other = 6209 |
|time_sys = 7.71199999999937 |n_infected = 3552 |n_removed = 240 |other = 6208 |
|time_sys = 7.71399999999937 |n_infected = 3556 |n_removed = 240 |other = 6204 |
|time_sys = 7.71599999999937 |n_infected = 3560 |n_removed = 240 |other = 6200 |
|time_sys = 7.71799999999937 |n_infected = 3566 |n_removed = 240 |other = 6194 |
|time_sys = 7.71999999999937 |n_infected = 3569 |n_removed = 240 |other = 6191 |
|time_sys = 7.72199999999937 |n_infected = 3570 |n_removed = 240 |other = 6190 |
|time_sys = 7.72399999999937 |n_infected = 3575 |n_removed = 240 |other = 6185 |
|time_sys = 7.72599999999937 |n_infected = 3577 |n_removed = 240 |other = 6183 |
|time_sys = 7.72799999999937 |n_infected = 3578 |n_removed = 240 |other = 6182 |
|time_sys = 7.72999999999937 |n_infected = 3579 |n_removed = 240 |other = 6181 |
|time_sys = 7.73199999999937 |n_infected = 3583 |n_removed = 240 |other = 6177 |
|time_sys = 7.73399999999937 |n_infected = 3585 |n_removed = 240 |other = 6175 |
|time_sys = 7.73599999999937 |n_infected = 3587 |n_removed = 240 |other = 6173 |
|time_sys = 7.73799999999937 |n_infected = 3592 |n_removed = 240 |other = 6168 |
|time_sys = 7.73999999999937 |n_infected = 3594 |n_removed = 240 |other = 6166 |
|time_sys = 7.74199999999937 |n_infected = 3597 |n_removed = 240 |other = 6163 |
|time_sys = 7.74399999999937 |n_infected = 3603 |n_removed = 240 |other = 6157 |
|time_sys = 7.74599999999937 |n_infected = 3603 |n_removed = 241 |other = 6156 |
|time_sys = 7.74799999999937 |n_infected = 3603 |n_removed = 242 |other = 6155 |
|time_sys = 7.74999999999937 |n_infected = 3607 |n_removed = 243 |other = 6150 |
|time_sys = 7.75199999999937 |n_infected = 3610 |n_removed = 243 |other = 6147 |
|time_sys = 7.75399999999937 |n_infected = 3613 |n_removed = 244 |other = 6143 |
|time_sys = 7.75599999999937 |n_infected = 3614 |n_removed = 246 |other = 6140 |
|time_sys = 7.75799999999937 |n_infected = 3618 |n_removed = 246 |other = 6136 |
|time_sys = 7.75999999999937 |n_infected = 3620 |n_removed = 247 |other = 6133 |
|time_sys = 7.76199999999937 |n_infected = 3624 |n_removed = 248 |other = 6128 |
|time_sys = 7.76399999999937 |n_infected = 3626 |n_removed = 249 |other = 6125 |
|time_sys = 7.76599999999937 |n_infected = 3633 |n_removed = 250 |other = 6117 |
|time_sys = 7.76799999999937 |n_infected = 3634 |n_removed = 250 |other = 6116 |
|time_sys = 7.76999999999937 |n_infected = 3642 |n_removed = 250 |other = 6108 |
|time_sys = 7.77199999999937 |n_infected = 3645 |n_removed = 250 |other = 6105 |
|time_sys = 7.77399999999937 |n_infected = 3643 |n_removed = 253 |other = 6104 |
|time_sys = 7.77599999999937 |n_infected = 3647 |n_removed = 253 |other = 6100 |
|time_sys = 7.77799999999937 |n_infected = 3648 |n_removed = 253 |other = 6099 |
|time_sys = 7.77999999999937 |n_infected = 3650 |n_removed = 254 |other = 6096 |
|time_sys = 7.78199999999936 |n_infected = 3655 |n_removed = 254 |other = 6091 |
|time_sys = 7.78399999999936 |n_infected = 3657 |n_removed = 256 |other = 6087 |
|time_sys = 7.78599999999936 |n_infected = 3658 |n_removed = 257 |other = 6085 |
|time_sys = 7.78799999999936 |n_infected = 3660 |n_removed = 258 |other = 6082 |
|time_sys = 7.78999999999936 |n_infected = 3663 |n_removed = 258 |other = 6079 |
|time_sys = 7.79199999999936 |n_infected = 3667 |n_removed = 259 |other = 6074 |
|time_sys = 7.79399999999936 |n_infected = 3669 |n_removed = 259 |other = 6072 |
|time_sys = 7.79599999999936 |n_infected = 3671 |n_removed = 259 |other = 6070 |
|time_sys = 7.79799999999936 |n_infected = 3676 |n_removed = 259 |other = 6065 |
|time_sys = 7.79999999999936 |n_infected = 3677 |n_removed = 259 |other = 6064 |
|time_sys = 7.80199999999936 |n_infected = 3677 |n_removed = 260 |other = 6063 |
|time_sys = 7.80399999999936 |n_infected = 3685 |n_removed = 260 |other = 6055 |
|time_sys = 7.80599999999936 |n_infected = 3685 |n_removed = 261 |other = 6054 |
|time_sys = 7.80799999999936 |n_infected = 3690 |n_removed = 261 |other = 6049 |
|time_sys = 7.80999999999936 |n_infected = 3695 |n_removed = 261 |other = 6044 |
|time_sys = 7.81199999999936 |n_infected = 3698 |n_removed = 261 |other = 6041 |
|time_sys = 7.81399999999936 |n_infected = 3697 |n_removed = 264 |other = 6039 |
|time_sys = 7.81599999999936 |n_infected = 3699 |n_removed = 264 |other = 6037 |
|time_sys = 7.81799999999936 |n_infected = 3701 |n_removed = 266 |other = 6033 |
|time_sys = 7.81999999999936 |n_infected = 3703 |n_removed = 266 |other = 6031 |
|time_sys = 7.82199999999936 |n_infected = 3705 |n_removed = 266 |other = 6029 |
|time_sys = 7.82399999999936 |n_infected = 3707 |n_removed = 266 |other = 6027 |
|time_sys = 7.82599999999936 |n_infected = 3712 |n_removed = 266 |other = 6022 |
|time_sys = 7.82799999999936 |n_infected = 3716 |n_removed = 266 |other = 6018 |
|time_sys = 7.82999999999936 |n_infected = 3717 |n_removed = 266 |other = 6017 |
|time_sys = 7.83199999999936 |n_infected = 3719 |n_removed = 267 |other = 6014 |
|time_sys = 7.83399999999936 |n_infected = 3724 |n_removed = 267 |other = 6009 |
|time_sys = 7.83599999999936 |n_infected = 3727 |n_removed = 267 |other = 6006 |
|time_sys = 7.83799999999936 |n_infected = 3734 |n_removed = 267 |other = 5999 |
|time_sys = 7.83999999999936 |n_infected = 3737 |n_removed = 269 |other = 5994 |
|time_sys = 7.84199999999936 |n_infected = 3739 |n_removed = 269 |other = 5992 |
|time_sys = 7.84399999999936 |n_infected = 3740 |n_removed = 269 |other = 5991 |
|time_sys = 7.84599999999936 |n_infected = 3745 |n_removed = 269 |other = 5986 |
|time_sys = 7.84799999999936 |n_infected = 3749 |n_removed = 269 |other = 5982 |
|time_sys = 7.84999999999936 |n_infected = 3754 |n_removed = 269 |other = 5977 |
|time_sys = 7.85199999999936 |n_infected = 3756 |n_removed = 270 |other = 5974 |
|time_sys = 7.85399999999936 |n_infected = 3756 |n_removed = 270 |other = 5974 |
|time_sys = 7.85599999999936 |n_infected = 3758 |n_removed = 271 |other = 5971 |
|time_sys = 7.85799999999936 |n_infected = 3758 |n_removed = 273 |other = 5969 |
|time_sys = 7.85999999999936 |n_infected = 3759 |n_removed = 274 |other = 5967 |
|time_sys = 7.86199999999936 |n_infected = 3762 |n_removed = 275 |other = 5963 |
|time_sys = 7.86399999999936 |n_infected = 3763 |n_removed = 275 |other = 5962 |
|time_sys = 7.86599999999936 |n_infected = 3770 |n_removed = 275 |other = 5955 |
|time_sys = 7.86799999999936 |n_infected = 3772 |n_removed = 275 |other = 5953 |
|time_sys = 7.86999999999936 |n_infected = 3775 |n_removed = 275 |other = 5950 |
|time_sys = 7.87199999999936 |n_infected = 3774 |n_removed = 276 |other = 5950 |
|time_sys = 7.87399999999935 |n_infected = 3777 |n_removed = 278 |other = 5945 |
|time_sys = 7.87599999999935 |n_infected = 3777 |n_removed = 280 |other = 5943 |
|time_sys = 7.87799999999935 |n_infected = 3778 |n_removed = 281 |other = 5941 |
|time_sys = 7.87999999999935 |n_infected = 3779 |n_removed = 283 |other = 5938 |
|time_sys = 7.88199999999935 |n_infected = 3781 |n_removed = 283 |other = 5936 |
|time_sys = 7.88399999999935 |n_infected = 3788 |n_removed = 283 |other = 5929 |
|time_sys = 7.88599999999935 |n_infected = 3790 |n_removed = 283 |other = 5927 |
|time_sys = 7.88799999999935 |n_infected = 3793 |n_removed = 284 |other = 5923 |
|time_sys = 7.88999999999935 |n_infected = 3798 |n_removed = 284 |other = 5918 |
|time_sys = 7.89199999999935 |n_infected = 3802 |n_removed = 285 |other = 5913 |
|time_sys = 7.89399999999935 |n_infected = 3802 |n_removed = 286 |other = 5912 |
|time_sys = 7.89599999999935 |n_infected = 3801 |n_removed = 287 |other = 5912 |
|time_sys = 7.89799999999935 |n_infected = 3802 |n_removed = 287 |other = 5911 |
|time_sys = 7.89999999999935 |n_infected = 3806 |n_removed = 287 |other = 5907 |
|time_sys = 7.90199999999935 |n_infected = 3806 |n_removed = 288 |other = 5906 |
|time_sys = 7.90399999999935 |n_infected = 3808 |n_removed = 288 |other = 5904 |
|time_sys = 7.90599999999935 |n_infected = 3812 |n_removed = 289 |other = 5899 |
|time_sys = 7.90799999999935 |n_infected = 3816 |n_removed = 289 |other = 5895 |
